image_id,label,fold
2976631036.jpg,1,0
2976828159.jpg,3,2
2976948645.jpg,3,1
2976990208.jpg,3,1
2977168485.jpg,2,4
2977198374.jpg,3,3
297724052.jpg,3,2
2977510459.jpg,3,4
2977542209.jpg,3,0
2977927083.jpg,3,4
2978097491.jpg,3,1
2978135052.jpg,2,4
2978591626.jpg,3,0
2978748370.jpg,3,2
297915316.jpg,4,0
2979197667.jpg,3,0
2979455354.jpg,3,3
2979725349.jpg,3,4
2980049082.jpg,3,1
2980417090.jpg,3,2
2980488818.jpg,3,3
298056095.jpg,4,2
2980718434.jpg,3,2
2980893698.jpg,4,0
2981404650.jpg,1,1
2981547465.jpg,3,1
2981661074.jpg,3,1
298170421.jpg,3,3
2981739735.jpg,3,3
2982179908.jpg,3,3
2982305511.jpg,0,1
2982385664.jpg,1,0
298252775.jpg,1,3
2982657452.jpg,4,1
298282454.jpg,0,0
2982922250.jpg,1,2
2983128963.jpg,4,4
2983135465.jpg,3,4
2983217292.jpg,3,1
2983246696.jpg,3,0
2983534701.jpg,3,0
2983732165.jpg,3,3
2983830211.jpg,3,3
2983898856.jpg,3,3
2983992918.jpg,3,4
2984109922.jpg,4,1
2984202132.jpg,3,3
298424266.jpg,3,2
2984856478.jpg,3,2
2984964143.jpg,2,4
2985118735.jpg,3,2
2985263971.jpg,3,1
2985597294.jpg,3,2
2985605315.jpg,2,0
2985727517.jpg,1,2
2985998883.jpg,3,0
2986003040.jpg,3,0
2986428474.jpg,3,4
2986676865.jpg,3,3
2986944495.jpg,3,3
2987650848.jpg,3,4
2987785704.jpg,1,0
2988359153.jpg,4,3
2988461706.jpg,2,0
2988588549.jpg,3,0
2989060888.jpg,3,4
2989101138.jpg,1,0
2989225122.jpg,3,1
2989410922.jpg,3,1
2989546324.jpg,3,3
2989643303.jpg,0,3
2989783529.jpg,3,3
2990618706.jpg,4,2
2990645732.jpg,3,0
2990902039.jpg,3,0
2991002425.jpg,3,0
2991346428.jpg,2,2
2991997052.jpg,3,2
2992074575.jpg,3,4
2992093777.jpg,3,0
2992863090.jpg,4,2
2992877889.jpg,4,2
299296810.jpg,3,2
2993271745.jpg,3,3
2993504206.jpg,3,0
2993551637.jpg,3,0
2993583525.jpg,4,4
2994003111.jpg,2,2
2994432242.jpg,3,0
2994692961.jpg,3,1
2995070957.jpg,3,4
2995113861.jpg,1,1
2995137559.jpg,3,1
2995209596.jpg,3,3
2995416901.jpg,4,4
2995462009.jpg,3,4
2995689898.jpg,3,2
2995735378.jpg,2,0
2995810956.jpg,2,0
2996324842.jpg,4,4
2997129793.jpg,3,4
2997262447.jpg,3,2
2997295640.jpg,3,4
2997330474.jpg,3,3
2997619253.jpg,2,1
2997743551.jpg,2,4
2997861591.jpg,3,3
2997913778.jpg,4,1
2998136552.jpg,0,4
2998191298.jpg,3,1
2998271425.jpg,3,3
2998282647.jpg,0,4
2998324131.jpg,3,2
2998403679.jpg,3,2
2998838008.jpg,1,3
2999350296.jpg,0,0
2999955709.jpg,3,1
2999997152.jpg,2,0
3000114558.jpg,3,2
3000160621.jpg,3,4
300029526.jpg,3,1
3000783510.jpg,2,3
3000893004.jpg,3,1
3001133912.jpg,4,0
3001378465.jpg,3,2
3001382345.jpg,1,3
300185548.jpg,3,0
3002089936.jpg,4,2
3002558863.jpg,3,4
3002612544.jpg,1,4
3003064955.jpg,3,3
3003092970.jpg,3,1
3003111759.jpg,3,4
3003520736.jpg,3,2
3003794753.jpg,3,1
3003805645.jpg,3,4
3003859169.jpg,1,2
3003871889.jpg,1,3
3004362957.jpg,3,3
3004502.jpg,3,0
3004595340.jpg,2,2
300508785.jpg,0,4
3005332064.jpg,2,1
3005349526.jpg,3,0
3005355471.jpg,3,4
30053778.jpg,3,0
3005393810.jpg,3,0
3005442364.jpg,2,0
300571071.jpg,3,4
3006063417.jpg,2,0
3006201002.jpg,3,3
3006499770.jpg,1,0
3006942372.jpg,3,2
3007026060.jpg,1,0
3007159002.jpg,3,2
3007566713.jpg,0,1
3007896297.jpg,3,1
3007927224.jpg,4,4
3008060354.jpg,3,2
3008069732.jpg,3,3
3008164148.jpg,2,3
3008253621.jpg,1,0
3008507747.jpg,3,1
3009109658.jpg,2,3
3009386931.jpg,4,1
3009647475.jpg,1,0
3009725992.jpg,3,1
3010280604.jpg,0,0
3010385016.jpg,3,0
3010387582.jpg,3,4
3010523551.jpg,3,0
3011135246.jpg,2,0
3011145936.jpg,4,4
3011636410.jpg,1,4
3011700717.jpg,3,3
3011889571.jpg,3,0
3012723482.jpg,4,1
3012828935.jpg,3,4
3012872087.jpg,3,4
3012925058.jpg,3,0
301297241.jpg,1,0
3013103054.jpg,1,0
3013286616.jpg,3,1
301330816.jpg,2,4
3013359895.jpg,3,4
3013391375.jpg,3,4
3013471955.jpg,3,1
3013885002.jpg,3,4
3013901544.jpg,4,2
3014758416.jpg,3,3
3014951191.jpg,3,3
3014952608.jpg,3,2
3015228467.jpg,3,3
301572737.jpg,1,3
3015735585.jpg,3,3
3015759657.jpg,3,3
3015820348.jpg,3,4
3015865216.jpg,3,1
3016051736.jpg,3,1
301667071.jpg,3,4
30167147.jpg,3,4
3017169420.jpg,3,2
3017336712.jpg,4,3
3017649667.jpg,2,2
3017918878.jpg,3,3
3018000932.jpg,4,3
3018222933.jpg,3,4
3018313072.jpg,3,2
3018552263.jpg,3,4
3018620634.jpg,3,3
3018835388.jpg,3,4
3018850409.jpg,1,3
3019013564.jpg,3,1
301917364.jpg,2,0
3019672013.jpg,3,2
3019705895.jpg,3,3
3019739118.jpg,3,1
3019847736.jpg,3,3
3019940112.jpg,3,2
3019986672.jpg,3,4
302005440.jpg,3,1
3020106528.jpg,0,0
3020362387.jpg,2,1
3020407594.jpg,3,1
3020460837.jpg,4,4
302050048.jpg,3,2
3020566615.jpg,3,2
3020582111.jpg,3,0
3020977920.jpg,3,3
302115319.jpg,4,3
3021177990.jpg,3,0
3021499033.jpg,3,3
30215524.jpg,3,1
3021670069.jpg,4,3
3021759885.jpg,3,0
3021927361.jpg,3,0
3022004374.jpg,3,4
3022052260.jpg,1,4
3022069387.jpg,2,3
3022143187.jpg,3,2
3022167144.jpg,3,3
3022329873.jpg,4,2
3022337655.jpg,3,2
3022473954.jpg,3,1
3022761015.jpg,4,1
3023112404.jpg,1,0
3023321786.jpg,0,4
3023855128.jpg,3,2
3023867052.jpg,3,1
3023944209.jpg,3,1
3023987582.jpg,3,2
302428207.jpg,3,1
3024619952.jpg,3,1
3024648056.jpg,1,2
3024747455.jpg,3,1
302524536.jpg,4,2
3025655144.jpg,3,2
3025763927.jpg,3,4
302604113.jpg,3,4
3026177156.jpg,1,1
3026311558.jpg,2,2
3026583135.jpg,3,0
3026594115.jpg,3,0
3026653999.jpg,3,2
3026867163.jpg,2,4
3027251380.jpg,3,0
3027573642.jpg,1,3
3027608054.jpg,4,1
3027631141.jpg,2,3
3027691323.jpg,2,3
3027702005.jpg,3,1
3028047509.jpg,3,4
3028069044.jpg,3,0
3028155719.jpg,3,3
3028257069.jpg,3,0
3028297982.jpg,4,1
3028711047.jpg,2,4
3028978294.jpg,3,1
302898400.jpg,1,0
3029026599.jpg,1,0
3029101771.jpg,3,0
3029350493.jpg,3,1
3029546029.jpg,3,3
3030283465.jpg,3,1
3030489629.jpg,3,3
303061561.jpg,0,1
3030726237.jpg,3,2
3030757766.jpg,3,3
3030866180.jpg,3,3
3031315498.jpg,3,2
303153815.jpg,1,1
3031606396.jpg,3,3
3031817409.jpg,4,1
3031879144.jpg,0,2
3031971659.jpg,3,3
3031973712.jpg,4,2
3032067755.jpg,3,3
3032158098.jpg,3,3
3032856101.jpg,3,0
3032892825.jpg,3,3
3033387062.jpg,3,2
3033568270.jpg,1,2
30339454.jpg,3,4
3034111444.jpg,3,0
3034143541.jpg,3,2
3034275498.jpg,3,2
3034300162.jpg,3,0
3034455648.jpg,3,2
3034682689.jpg,3,3
3034945240.jpg,3,1
3035140922.jpg,4,1
3035179320.jpg,3,1
3035525365.jpg,3,1
3035716224.jpg,4,4
3035759546.jpg,3,3
3035820156.jpg,1,2
3036226090.jpg,3,0
3036253841.jpg,3,3
3036847019.jpg,3,2
3036953760.jpg,1,4
3037049633.jpg,3,4
3037338569.jpg,3,2
3037364199.jpg,3,3
3037445022.jpg,3,4
3037767592.jpg,3,4
3037869228.jpg,3,4
3038549667.jpg,3,1
3038956872.jpg,1,0
3039362651.jpg,3,2
3039373303.jpg,2,1
3039675754.jpg,4,1
3040241097.jpg,1,1
3040337109.jpg,0,1
3040456799.jpg,4,2
3040986534.jpg,4,3
3041443898.jpg,3,3
3041790402.jpg,1,4
3041854848.jpg,3,2
3041990872.jpg,1,1
3042096090.jpg,3,0
3042287740.jpg,3,3
3042292188.jpg,4,4
3042406663.jpg,1,3
3042546896.jpg,0,1
3043097813.jpg,1,4
3043209099.jpg,3,2
3043214100.jpg,3,3
3043620749.jpg,2,1
304370319.jpg,3,1
3043785326.jpg,3,1
3043835892.jpg,2,3
3043906559.jpg,4,1
304404998.jpg,4,0
304408360.jpg,3,1
3044146032.jpg,3,0
3044159810.jpg,3,0
3044190781.jpg,4,1
3044369161.jpg,3,1
3044653418.jpg,3,0
3044677012.jpg,4,1
304479365.jpg,3,3
3045134829.jpg,3,2
3045146210.jpg,3,3
3045193549.jpg,3,1
3045665893.jpg,3,0
3045858255.jpg,3,3
3045897535.jpg,3,2
3045929721.jpg,4,4
3046878913.jpg,2,1
3047041530.jpg,3,3
3047244862.jpg,3,4
3047486589.jpg,3,1
3047654615.jpg,3,1
3047665568.jpg,3,3
3047731871.jpg,3,0
3048105792.jpg,3,4
3048278043.jpg,3,2
3048641899.jpg,3,4
3048830228.jpg,3,0
3048875200.jpg,3,0
3048984655.jpg,3,4
3049252354.jpg,3,2
3049440979.jpg,3,2
3049457065.jpg,3,2
3050021407.jpg,3,4
3050144007.jpg,3,0
3050370380.jpg,3,0
3050523827.jpg,4,0
3050606537.jpg,3,3
3050652741.jpg,3,0
3051256988.jpg,3,3
3051263035.jpg,0,2
3051314649.jpg,4,0
3051541520.jpg,3,3
3051910715.jpg,3,0
3052037743.jpg,3,0
3052425388.jpg,3,4
3052429857.jpg,3,2
3052724043.jpg,3,2
3052959460.jpg,1,2
305323841.jpg,1,1
3053327342.jpg,3,1
3053354848.jpg,3,0
3053524603.jpg,1,0
3053608144.jpg,3,1
3053713467.jpg,3,4
3054260375.jpg,3,4
3054285168.jpg,3,3
3054390977.jpg,3,0
3054525360.jpg,3,3
3054647341.jpg,2,4
3054703946.jpg,3,1
3054792643.jpg,4,4
3054970749.jpg,3,3
3055297068.jpg,3,0
3055614106.jpg,3,2
3055699105.jpg,3,0
305593716.jpg,3,1
3056158395.jpg,3,3
3056477095.jpg,0,2
3056721396.jpg,1,2
3056854411.jpg,3,3
3056926498.jpg,3,2
305710405.jpg,3,3
3057285715.jpg,1,4
3057497709.jpg,2,4
3057523045.jpg,1,3
3057571955.jpg,3,4
3057628143.jpg,3,3
3057793137.jpg,0,3
3057848148.jpg,1,4
3058026608.jpg,3,2
3058038323.jpg,3,3
3058243587.jpg,2,2
3058256804.jpg,3,1
3058319493.jpg,4,4
3058561440.jpg,1,0
3058839740.jpg,3,3
3058897297.jpg,4,3
3058906085.jpg,3,3
305903694.jpg,3,0
3059062669.jpg,4,4
3059118065.jpg,3,0
3059290007.jpg,4,3
3059461197.jpg,1,0
3059656933.jpg,2,1
3059720126.jpg,2,3
3059732503.jpg,3,2
3059834249.jpg,3,0
3060217121.jpg,3,4
3060454334.jpg,3,4
3060813275.jpg,3,3
3060880154.jpg,3,0
3061201332.jpg,3,2
3061295375.jpg,3,1
306133807.jpg,3,2
3061399544.jpg,1,4
3061536410.jpg,2,3
3061780268.jpg,3,3
3061935906.jpg,3,3
3062084243.jpg,3,4
306210288.jpg,3,1
3062620660.jpg,3,2
3063317075.jpg,2,1
3063413516.jpg,3,3
306351373.jpg,3,2
3063643344.jpg,2,3
3063664576.jpg,4,3
3063789590.jpg,4,0
3063807810.jpg,2,4
3063855885.jpg,3,1
3064013245.jpg,1,0
3064180611.jpg,3,2
3064281169.jpg,3,0
3064807599.jpg,1,2
3065261099.jpg,3,1
3065582902.jpg,3,3
3066303912.jpg,3,4
3066358894.jpg,3,2
3066421395.jpg,3,0
3066634171.jpg,3,4
3066868630.jpg,2,3
306689552.jpg,3,4
3066956028.jpg,3,1
3067487945.jpg,3,4
3068094202.jpg,3,2
3068136035.jpg,3,1
3068359463.jpg,3,3
3068464619.jpg,4,2
3068895856.jpg,1,1
3069603925.jpg,3,2
3069848473.jpg,3,4
3069991905.jpg,3,1
3070076859.jpg,4,2
3070263575.jpg,1,0
3070545671.jpg,3,4
3070576452.jpg,1,1
3070718584.jpg,3,1
307116841.jpg,3,3
307148103.jpg,3,2
307174382.jpg,3,4
3071845704.jpg,3,4
3071921954.jpg,2,2
3072161294.jpg,3,3
307220066.jpg,3,4
3072539565.jpg,3,4
3072589200.jpg,2,1
3072969674.jpg,3,4
3072970337.jpg,3,0
3073019381.jpg,0,1
3073020157.jpg,3,4
3073238981.jpg,1,2
3073409707.jpg,3,2
3073480112.jpg,3,0
3073578752.jpg,2,1
3073813239.jpg,0,0
3073993044.jpg,2,1
3074080529.jpg,4,2
3074332326.jpg,2,0
3074689383.jpg,3,1
3074704436.jpg,2,0
3074708893.jpg,3,4
307490334.jpg,3,1
3074981220.jpg,0,2
3075515456.jpg,3,0
3075634197.jpg,2,2
3076104681.jpg,3,4
3076297931.jpg,3,2
3077845683.jpg,0,3
3077943702.jpg,3,0
3077983648.jpg,3,4
3078123533.jpg,3,3
3078295332.jpg,2,3
3078389693.jpg,3,0
3078419660.jpg,3,3
307854780.jpg,3,2
3078675372.jpg,3,2
307868355.jpg,3,2
307876354.jpg,3,2
3078945473.jpg,3,1
3078964330.jpg,4,2
3079000807.jpg,3,3
3079337619.jpg,3,0
3079427314.jpg,3,0
3079739464.jpg,3,2
3079888701.jpg,4,4
3080025931.jpg,3,0
3080364100.jpg,3,3
3080481359.jpg,3,1
3080597260.jpg,2,1
3080866826.jpg,3,1
3081150280.jpg,3,4
3081284258.jpg,3,0
3081882480.jpg,3,2
3082130053.jpg,2,3
3082163001.jpg,3,2
3082321986.jpg,2,0
3082518263.jpg,3,2
3082545983.jpg,2,1
3082595750.jpg,3,1
3082722756.jpg,3,1
3082742585.jpg,1,3
3082875782.jpg,3,1
3082980433.jpg,3,0
30831420.jpg,1,4
3083302502.jpg,3,0
3083312540.jpg,3,1
3083319765.jpg,3,2
3083613226.jpg,3,3
3083709304.jpg,4,0
3083765507.jpg,3,2
3083873448.jpg,3,1
3084094709.jpg,3,4
3084217364.jpg,3,2
3084221499.jpg,3,3
3084391599.jpg,3,2
3084598319.jpg,3,3
3084656957.jpg,3,0
3084908413.jpg,3,1
3085440105.jpg,4,2
3085561722.jpg,4,2
3085563599.jpg,3,4
3085786818.jpg,3,3
3085864631.jpg,3,3
3085900974.jpg,4,1
3085973890.jpg,3,1
3086332851.jpg,3,2
3086663390.jpg,2,3
3086931192.jpg,3,1
3087051356.jpg,2,0
3087416463.jpg,3,2
308791950.jpg,3,4
3088061893.jpg,3,3
3088191583.jpg,4,3
3088205156.jpg,3,4
3088621387.jpg,3,3
3088622958.jpg,0,4
3089156295.jpg,3,4
3089200900.jpg,2,1
3089245130.jpg,1,2
3089361275.jpg,3,4
308941917.jpg,3,3
3089605566.jpg,2,3
3089786786.jpg,1,2
3090899728.jpg,2,4
3090978952.jpg,4,3
3092157872.jpg,3,3
3092276386.jpg,4,3
3092394868.jpg,3,3
3092422999.jpg,0,2
3092716255.jpg,3,3
3092766457.jpg,3,3
3092828212.jpg,1,0
3092974289.jpg,1,3
309310829.jpg,3,1
3093126312.jpg,3,1
3093539218.jpg,3,1
3093608438.jpg,3,4
3093623574.jpg,2,4
3094683363.jpg,3,0
3094956073.jpg,0,3
3094965725.jpg,4,1
3095024118.jpg,3,2
309509723.jpg,3,3
3095137637.jpg,3,4
3095245950.jpg,3,1
3095413567.jpg,2,3
309569120.jpg,3,0
3096059384.jpg,3,2
3096075077.jpg,3,3
3096513908.jpg,3,0
3096568582.jpg,3,2
3097440014.jpg,0,0
3097456924.jpg,3,3
3097618200.jpg,3,4
3097661849.jpg,4,0
309770787.jpg,3,4
3097827296.jpg,3,1
3097857862.jpg,3,4
3097941467.jpg,0,2
3098640859.jpg,3,0
3098906438.jpg,2,0
3099115140.jpg,3,2
3099133132.jpg,2,0
309920950.jpg,4,2
3099277149.jpg,4,3
3099435393.jpg,4,3
3099476363.jpg,3,3
3099609782.jpg,0,2
3099868770.jpg,2,0
3099904843.jpg,4,3
3099914588.jpg,4,1
3100860826.jpg,3,3
3100925014.jpg,2,3
3101032128.jpg,4,4
3101033051.jpg,3,4
3101160997.jpg,3,4
3101248126.jpg,1,3
3101350755.jpg,3,1
3101645005.jpg,3,3
3101989579.jpg,3,1
3102075869.jpg,3,0
3102370100.jpg,4,4
310240981.jpg,4,2
3102452816.jpg,3,3
3102842348.jpg,3,1
3102877932.jpg,3,3
3103401623.jpg,3,4
3103857715.jpg,3,1
3104048634.jpg,3,3
310418118.jpg,3,4
3104971785.jpg,3,3
3104994597.jpg,3,4
3105262918.jpg,3,3
3105309230.jpg,3,0
3105818725.jpg,0,3
310583515.jpg,3,4
3105885441.jpg,1,0
3105887434.jpg,3,1
3106113588.jpg,3,0
3106298633.jpg,4,3
3106354141.jpg,2,0
3106475684.jpg,3,2
3106625505.jpg,3,2
3107093993.jpg,3,1
3107549236.jpg,1,1
3107630524.jpg,3,1
3107644192.jpg,4,1
3107723023.jpg,3,1
3107856880.jpg,0,4
3107954712.jpg,3,3
3108053126.jpg,2,1
3108176484.jpg,2,3
3108308869.jpg,3,2
3108320199.jpg,3,0
3109105894.jpg,0,0
310957508.jpg,1,1
3109710849.jpg,3,4
3109752948.jpg,3,1
3110035366.jpg,4,3
3110371783.jpg,3,0
3110425055.jpg,3,4
3110572972.jpg,3,3
3110710270.jpg,3,0
3110823756.jpg,4,2
3110923866.jpg,3,0
3110947169.jpg,3,3
3111147611.jpg,3,4
3111312039.jpg,0,1
3111934110.jpg,3,1
3112062061.jpg,1,2
3112166266.jpg,3,0
3112183451.jpg,3,2
3112551122.jpg,3,1
311255261.jpg,3,1
3112653592.jpg,3,3
3112835749.jpg,3,0
311287737.jpg,3,1
311302257.jpg,3,1
3113190178.jpg,3,1
3113192352.jpg,3,1
3113752030.jpg,3,1
3113793964.jpg,3,2
3113843091.jpg,4,2
3113855149.jpg,3,4
3114033989.jpg,3,0
3114213950.jpg,2,3
3114512047.jpg,3,2
3114522519.jpg,3,3
3114592390.jpg,3,3
3114646654.jpg,3,1
3114874377.jpg,3,1
3114886115.jpg,3,4
3115055353.jpg,3,0
3115057364.jpg,3,3
3115158095.jpg,3,2
3115344482.jpg,0,4
3115452915.jpg,3,4
3115512885.jpg,3,3
3115800767.jpg,3,2
3116212268.jpg,2,2
3116498490.jpg,0,1
3116602626.jpg,4,2
3116613979.jpg,3,2
3116658586.jpg,3,0
3116695439.jpg,3,4
3116992469.jpg,3,3
3117063498.jpg,3,2
3117103007.jpg,4,2
3117114988.jpg,3,3
3117191836.jpg,2,1
3117219248.jpg,3,3
3117356671.jpg,3,3
3117490320.jpg,3,3
311754983.jpg,3,3
3117750908.jpg,3,1
3117904947.jpg,3,2
3118120871.jpg,3,1
3118293114.jpg,4,2
3118379972.jpg,3,3
3118623824.jpg,4,4
3118644877.jpg,1,4
3118659210.jpg,3,1
3118711567.jpg,3,3
3118860161.jpg,3,3
3118866660.jpg,1,2
311902872.jpg,3,0
3119298404.jpg,3,1
3119447411.jpg,3,4
311947873.jpg,1,2
3119633613.jpg,4,2
3119699604.jpg,3,4
31199469.jpg,3,1
3119965936.jpg,1,2
3120113567.jpg,3,2
3120171714.jpg,3,3
3120219660.jpg,3,0
31203445.jpg,3,3
312043582.jpg,3,1
3120465337.jpg,3,0
3120725353.jpg,3,3
312082774.jpg,2,3
3120878352.jpg,3,2
3120878969.jpg,3,0
3121142461.jpg,3,4
3121522599.jpg,4,0
3121650920.jpg,3,2
3121774796.jpg,3,3
3122262785.jpg,3,1
3122760139.jpg,4,0
3122862157.jpg,3,0
3123083708.jpg,1,2
3123503769.jpg,3,4
3123589236.jpg,3,0
3123708158.jpg,3,2
3123906243.jpg,1,0
3124268415.jpg,3,1
3124400463.jpg,3,1
3124629951.jpg,3,2
3124674397.jpg,3,2
3124690986.jpg,3,1
3125021346.jpg,3,3
3125050696.jpg,3,0
3125144812.jpg,3,2
3125296469.jpg,0,0
3125522990.jpg,2,2
3126103788.jpg,0,3
3126169965.jpg,1,4
3126227969.jpg,3,2
3126296051.jpg,1,3
3126447146.jpg,3,2
3126696143.jpg,4,0
3127022829.jpg,1,1
312720579.jpg,3,3
3127673735.jpg,3,0
3127706145.jpg,3,2
3127762827.jpg,3,0
3127910511.jpg,3,3
3128443640.jpg,3,3
3128448572.jpg,3,4
3128461384.jpg,3,1
3128583938.jpg,1,1
3128703922.jpg,3,1
3128822987.jpg,1,3
3128965245.jpg,2,4
3129393327.jpg,1,1
3129711304.jpg,2,3
313005954.jpg,3,2
3130882314.jpg,0,3
3131524704.jpg,1,1
3131606113.jpg,4,2
3132012439.jpg,0,0
3132128369.jpg,1,3
3132206324.jpg,2,2
313266547.jpg,0,4
3132897283.jpg,3,1
3133037045.jpg,1,0
3133224785.jpg,3,1
3133376122.jpg,3,4
3133677566.jpg,3,0
3133830845.jpg,4,1
3133959297.jpg,3,2
3134495079.jpg,0,4
3134770305.jpg,3,4
3134964669.jpg,4,2
3135130073.jpg,3,1
31351569.jpg,3,4
3135277056.jpg,3,2
3135531931.jpg,3,1
3135673078.jpg,3,1
3135970412.jpg,3,4
3136225085.jpg,2,3
3136330452.jpg,4,3
3136472919.jpg,3,1
3136654631.jpg,4,3
3136739059.jpg,3,1
3137370333.jpg,3,0
313737928.jpg,3,3
3137997905.jpg,3,4
313840458.jpg,3,4
3138454359.jpg,1,2
3138682284.jpg,3,3
3139351952.jpg,3,2
31398935.jpg,3,2
3140086152.jpg,3,2
3140226583.jpg,1,1
3140362576.jpg,3,1
3140563165.jpg,3,2
3140588188.jpg,1,4
3140915827.jpg,3,1
3140977512.jpg,1,1
3141004522.jpg,3,1
3141049473.jpg,3,3
3141282286.jpg,2,1
3141303004.jpg,3,2
3141546984.jpg,3,0
314170345.jpg,3,3
314175675.jpg,4,1
3141772785.jpg,3,0
3141978286.jpg,3,0
3142068240.jpg,4,1
3142222157.jpg,1,1
3142330263.jpg,3,1
3142378861.jpg,3,0
3142476527.jpg,3,4
3142477676.jpg,0,0
3142624513.jpg,3,0
3143201252.jpg,4,0
3143832551.jpg,0,2
3144413913.jpg,3,3
31445437.jpg,1,3
3144595150.jpg,3,3
3144674037.jpg,3,1
3144899705.jpg,1,4
3145136938.jpg,2,0
3145427906.jpg,2,3
3145516632.jpg,3,1
3145689782.jpg,4,2
314571424.jpg,1,1
314599917.jpg,4,3
3146245132.jpg,3,0
314640668.jpg,1,4
3146496839.jpg,3,1
3146983924.jpg,2,3
3147157389.jpg,3,3
31471904.jpg,3,3
3147511199.jpg,4,2
314810495.jpg,1,2
3148285966.jpg,1,1
3148313410.jpg,3,4
3148593794.jpg,3,0
314896719.jpg,3,1
3149092029.jpg,2,1
3149387999.jpg,1,2
3149481755.jpg,3,4
3149626447.jpg,1,1
3149877253.jpg,3,1
315046129.jpg,4,1
3150477025.jpg,2,1
3150520823.jpg,3,2
315067949.jpg,3,0
3151004531.jpg,3,0
3151010218.jpg,4,0
3151081789.jpg,4,3
315115320.jpg,3,0
3151227928.jpg,3,3
3151288722.jpg,3,3
3151426165.jpg,3,2
3151430402.jpg,3,0
3151577248.jpg,2,2
3151613826.jpg,1,1
3151692315.jpg,3,0
3151741322.jpg,3,2
3151771502.jpg,4,4
3151779462.jpg,3,4
3151955638.jpg,2,3
3152106744.jpg,3,2
3152107203.jpg,3,4
3152144684.jpg,3,3
3152356017.jpg,3,2
3152387697.jpg,3,2
3152575169.jpg,2,3
3152656484.jpg,3,4
3152667123.jpg,3,0
3152994734.jpg,3,0
3153002047.jpg,3,0
3153252617.jpg,1,4
3153277814.jpg,1,0
3153425687.jpg,3,0
3153576807.jpg,3,3
3153618395.jpg,3,4
3153719704.jpg,3,2
3153794511.jpg,4,1
3154183706.jpg,3,3
3154245721.jpg,3,1
3154423873.jpg,2,4
3154594813.jpg,3,4
3155629912.jpg,3,4
3155962772.jpg,2,3
3156249894.jpg,3,4
3156591589.jpg,3,3
3156981020.jpg,3,4
3157359243.jpg,2,4
3157410360.jpg,2,3
3157980868.jpg,3,3
3158054107.jpg,2,4
3158350561.jpg,3,1
3158652079.jpg,4,2
3158777284.jpg,3,3
3158939285.jpg,3,2
3159203508.jpg,4,3
3159321423.jpg,1,4
3159607599.jpg,3,3
3160420933.jpg,3,4
3160733051.jpg,1,3
3160784712.jpg,3,1
3160964625.jpg,2,2
3161381018.jpg,4,3
3161462315.jpg,1,0
3161523772.jpg,3,4
3161570482.jpg,3,4
3161578706.jpg,3,0
3161586140.jpg,1,3
316185189.jpg,2,2
31623252.jpg,1,1
3162392075.jpg,3,2
316241634.jpg,3,2
3162418489.jpg,0,0
3162425468.jpg,3,3
3162528131.jpg,3,0
3162702851.jpg,3,2
3162830906.jpg,4,3
3162831635.jpg,0,1
3163012106.jpg,0,3
3163179482.jpg,2,0
3163389622.jpg,2,3
3163683583.jpg,2,2
3163759153.jpg,3,3
3163944517.jpg,3,1
3164095616.jpg,3,0
316423437.jpg,0,3
3164252069.jpg,3,1
316457574.jpg,1,0
3164685784.jpg,3,1
3164729248.jpg,3,2
3164836946.jpg,1,2
3165059873.jpg,3,0
3165076660.jpg,3,1
3165173552.jpg,3,2
3165375384.jpg,2,1
3165686559.jpg,3,3
3165854835.jpg,2,4
3165944618.jpg,4,4
3165951820.jpg,3,4
3166344143.jpg,3,0
3166562991.jpg,3,2
3167189291.jpg,3,3
3167350817.jpg,3,0
3167715260.jpg,3,4
3167842843.jpg,3,1
3167998962.jpg,3,3
3168083400.jpg,3,4
3168515160.jpg,3,3
3168618201.jpg,3,0
3168669941.jpg,3,3
3168873139.jpg,3,2
3168989288.jpg,0,4
3169385678.jpg,4,1
3169445535.jpg,3,2
3169537605.jpg,3,0
3169546743.jpg,3,0
3169882716.jpg,3,0
316988889.jpg,4,0
3170246612.jpg,4,3
3170450967.jpg,3,0
3170957509.jpg,2,1
3171101040.jpg,1,4
3171186747.jpg,3,3
3171283572.jpg,4,0
3171294350.jpg,3,3
3171295117.jpg,3,0
3171471094.jpg,3,0
3171661108.jpg,3,4
3171724304.jpg,3,4
31718378.jpg,3,1
3172040723.jpg,2,1
3172430646.jpg,3,4
3172833266.jpg,3,3
3172927521.jpg,4,0
3173333303.jpg,3,3
3173423403.jpg,3,2
317345345.jpg,4,2
3173958806.jpg,3,0
3174024778.jpg,2,4
3174117407.jpg,2,2
3174223236.jpg,3,1
3174515175.jpg,3,2
3174632328.jpg,3,0
3175131479.jpg,2,1
3175363969.jpg,2,0
3175679586.jpg,3,0
3175808984.jpg,3,0
3175825671.jpg,3,1
3176028684.jpg,3,1
3176059976.jpg,4,1
3176098048.jpg,3,3
3176510167.jpg,4,3
3176671585.jpg,0,1
3177006269.jpg,3,1
3177385615.jpg,3,4
3177528845.jpg,3,0
3177530760.jpg,3,3
3177646641.jpg,3,1
3177907789.jpg,1,3
3178152218.jpg,3,4
3178167371.jpg,3,2
3178285037.jpg,3,1
3178427125.jpg,1,3
3178480050.jpg,3,4
3178512733.jpg,3,2
3178846375.jpg,3,4
317953378.jpg,3,2
3179751044.jpg,2,4
318003084.jpg,4,3
